"tweet_text","event_type","original_relevant_label","meta","tweet_id","dataset","relevant","humanitarian_label","event_name","original_humanitarian_label","year"
"I too wondered if chick fil a was opened today...well before I had to drive thru flood waters ","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014688113283751936","eyewitness_messages","True","","","","2018"
"jordevos It's been a long process. We had a couple of appliances with flood damage, and thats been difficult. We h  https://t.co/8C6d6y6I4q","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1015066273812762624","eyewitness_messages","True","","","","2018"
"My job is in a flood zone and now I have wet socks and shoes. Happy 4th y all.","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014653802127986688","eyewitness_messages","True","","","","2018"
"If we get hit by a cat 2 hurricane RIP entire RGV this flooding is crazy","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1009885864254754816","eyewitness_messages","True","","","","2018"
"This is the absolute last thing my community needs right now.  Many are still bailing out from Monday's flood. https://t.co/lMYlJPKRb5","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014657066953306113","eyewitness_messages","True","","","","2018"
"We face a  Ј50,000 bill for a flood   “ but we didn t own the house  https://t.co/bHZyHtL5vO","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1023807492462129152","eyewitness_messages","True","","","","2018"
"After the flood.... all the colors came out","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1009912888885211136","eyewitness_messages","True","","","","2018"
"OYG it's a flood.","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","749823736874881024","eyewitness_messages","True","","","","2016"
"Its been sitting right on top of my location for the last half hour.  Big time street flooding in northern Rio Ranc  https://t.co/h47Be1mhkg","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1015027961546698752","eyewitness_messages","True","","","","2018"
"lmao thx to yesterday s 4th of July flood we discovered on Snapchat that the area we are moving to floods  fuckin Houston","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014930395920519168","eyewitness_messages","True","","","","2018"
"never seen roads flood as fast as they do in lc","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1023699814142369797","eyewitness_messages","True","","","","2018"
"1 year ago this evening, we came home from the fair to a flooded basement that quickly escalated into a flash flood  https://t.co/jVfqvds4d3","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1015047826735337472","eyewitness_messages","True","","","","2018"
"when u want to go to work but the flood is inside your gate and you don t have your laptop bc you were out sick yes  https://t.co/vJLDqE4EcL","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1020060477219483648","eyewitness_messages","True","","","","2018"
"Wow. Another flash flood. That makes three in a row. Basement is flooded again. But my prayers are for everyone dow  https://t.co/tEHWwrlbW5","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014838847975419904","eyewitness_messages","True","","","","2018"
"One hour on the road for tonights effect of heavy rain. I always took 15 mins from the house to school due to flooded area. #AmboPH","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","749963560172695553","eyewitness_messages","True","","","","2016"
"Take a good look at my flood in WV, Greenbrier WV. you haven't seen nothing yet...","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","750003241103060992","eyewitness_messages","True","","","","2016"
"Nothing like a good storm at the beach and getting caught in the rain or even dancing in it....except when it floods!  obx   obxflooding","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1023660669290405888","eyewitness_messages","True","","","","2018"
"Another visit to Kg. Jeriah and we tried to work out a viable solution to solve the flood and stagnant water proble  https://t.co/ZI2VMdA8wm","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1015210988948348928","eyewitness_messages","True","","","","2018"
"jentast1c We had flash flood here last night and I was at a restaurant and everyone phones went off at the same ti  https://t.co/CxnGVeRnF5","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1015231858307502080","eyewitness_messages","True","","","","2018"
"do you really live in Louisiana if you ve never driven through a flash flood","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1023716645041266688","eyewitness_messages","True","","","","2018"
"I got out of work at 3... I ve been trying to find a way back home since then in this flood","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1009904128351461378","eyewitness_messages","True","","","","2018"
"Update: The same roads that flooded on Monday are flooded again.  Definitely no fire works here tonight. My street  https://t.co/m3kGkEQrSC","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014678100943228928","eyewitness_messages","True","","","","2018"
"Houston.....always flooding.... https://t.co/9xhKNQ4jam","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014951621841903617","eyewitness_messages","True","","","","2018"
"I have just escaped the rushing flood waters of the Ginso Tree in Ori and the Blind Forest and for me, it was one o  https://t.co/o0J1KtO8kn","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1020058902602440704","eyewitness_messages","True","","","","2018"
"screaming   њfuck  ќ at a taxi during a monsoon rain and hurling bags inside trying not to get caught in the flood","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1015207882889969665","eyewitness_messages","True","","","","2018"
"Into the flood again Same old trip it was back then So I made a big mistake Try to see it once my way","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","749828330535333888","eyewitness_messages","True","","","","2016"
"why is my school still not suspending when there is an actual flood outside anyways good morning i love zhangjing  https://t.co/ESZFdKF898","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1020022870355800065","eyewitness_messages","True","","","","2018"
" dorkymustche  JeffreeStar Nope maybe he got swept away in the flood.","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014677075423350784","eyewitness_messages","True","","","","2018"
"watch me get through the flood road first before the class gets suspended ","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1020058719017623552","eyewitness_messages","True","","","","2018"
"Everywhere is flood like situation, and not much rain,.. Here,.. ","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1019973979572846592","eyewitness_messages","True","","","","2018"
"JOB WELL DONE! Despite the heavy rain, our staff was able to move out the medical tents before the flooding at  https://t.co/tSVJtEQLci","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014657864068149248","eyewitness_messages","True","","","","2018"
"Due to the flood the South Wimbledon Clinic is closed.","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","749916681036849152","eyewitness_messages","True","","","","2016"
"t has been raining hard for 1 week now. Hope this rain will stop before the river starts to flood","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1015229721829781506","eyewitness_messages","True","","","","2018"
"""After the flood all the colors came out. It was a beautiful day."" -U2","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014862775569481729","eyewitness_messages","True","","","","2018"
"Beautiful view of contaminated water. Thanks flood. A nice dip would be nice rn. https://t.co/wv4ZuAnp54","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014864236038836224","eyewitness_messages","True","","","","2018"
" KayWorboys I thought it was a flood warning","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1009908884046254080","eyewitness_messages","True","","","","2018"
"I paid off my car 4 months ago and today it broke down cause my dumb ass went through a flood. How is your day going ?","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1009945940063608833","eyewitness_messages","True","","","","2018"
"(Ok so now that I m out of work and took care of the small flood in my basement..)","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014979669517619208","eyewitness_messages","True","","","","2018"
"My coworker watches me cleaning the flood trough the CCTV  https://t.co/VveesqHv66","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014765316230877185","eyewitness_messages","True","","","","2018"
" DPYEOUT And I live in a flood zone town area too! Ugh!","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1019982315844489216","eyewitness_messages","True","","","","2018"
"mryannagy We've had at least 4 flash flood events here. We went through a drought during our ""rainy"" season so I g  https://t.co/EZpmuL7rxa","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014670299294511104","eyewitness_messages","True","","","","2018"
"Even though we didn t get hit by a massive hurricane, we are still flooded and in need of help so it s nice to see  https://t.co/XLB0irgXfa","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1009908818245976064","eyewitness_messages","True","","","","2018"
"I hope this flood water starts receding from my neighborhood","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1009925068745474048","eyewitness_messages","True","","","","2018"
"I want to be happy for the rain but why did it have to go from drought to flood in .5 seconds. Praying my foundation doesn t leak","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1019974985870401537","eyewitness_messages","True","","","","2018"
" Sassycrabb We went through the flood and it got infected by the flood water","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1023717027863834624","eyewitness_messages","True","","","","2018"
"Tf! I'm already stuck in a goddamn traffic and now the streets are already flooded. Urgh! Srsly Manila?! #flood #ManilaTraffic #WhenInManila","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","749916811961913344","eyewitness_messages","True","","","","2016"
"RodyDu30: RT teddyboylocsin: For two days now, no traffic. Sure, after massive rain and flood, traffic was slow but it moved. All it takes","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","750127249278500865","eyewitness_messages","True","","","","2016"
"People are outside playing in the flood water and I m over here like.... https://t.co/ddpT4rl6yX","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1009891445589897217","eyewitness_messages","True","","","","2018"
"My gym is closed due to a random flood in Philly AND the Gobbler is back at Wawa this week for Hoagiefest. My desti  https://t.co/XLE6WZXyUc","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014966577895215105","eyewitness_messages","True","","","","2018"
"Great to see rain...let's keep the flooding to a minimum! https://t.co/PReTamHQQo","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1015335360799346688","eyewitness_messages","True","","","","2018"
"Unfortanately the Friday night events have been canceled due to flood levels!! Saturday s events wll be held at the  https://t.co/2sHP3Alghe","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1009914250796597252","eyewitness_messages","True","","","","2018"
"hurricane harvey flood on meee.","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1020059669207842816","eyewitness_messages","True","","","","2018"
"When life gives you obstacles, you overcome.  When your kitchen floods, you enjoy making a new kitchen. See the kit  https://t.co/C6Z3sFuhhO","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014654644356833281","eyewitness_messages","True","","","","2018"
"I almost made it to this point. Almost. But I got distracted for a few days, and the flood didn t end, and, well...  https://t.co/zrcyMfh0B3","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014644234920579073","eyewitness_messages","True","","","","2018"
"I m so confused there was a flood??? I just woke up","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014645713937096704","eyewitness_messages","True","","","","2018"
"okay thank god no classes i don't wanna swim in flood water","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1020061755169419264","eyewitness_messages","True","","","","2018"
"Here in Houston, we flood after 2 hours. So ill take the 2hour storm as usual","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1019993103397261313","eyewitness_messages","True","","","","2018"
"We are not complaining though. Let the flood drown us. https://t.co/t4q6UjQyK7","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","750061669456482308","eyewitness_messages","True","","","","2016"
"Dinner date with mikesy8 bunnysy. A commitment we must keep says #hardwarehusband despite the rain and flood.  https://t.co/DHo42VobFQ","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1015228433599565824","eyewitness_messages","True","","","","2018"
"Bruh i want to do something but ion got no boat to be out in this flood","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1009912929200885760","eyewitness_messages","True","","","","2018"
"When you can't reach surface anymore you just sit down and let the flood do his job.","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014644434640793600","eyewitness_messages","True","","","","2018"
"It has been raining hard for 1 week now. Hope this rain will stop before the river starts to flood","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1015229861084913664","eyewitness_messages","True","","","","2018"
"When a short heavy rainfall causes this much flooding (not for the first time) it's time for the Council and counci  https://t.co/36MQIUM0PS","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1015190562759200774","eyewitness_messages","True","","","","2018"
"Me, watching more rain try to come down a day after I d finished cleaning flood damage https://t.co/9p3NgNJQ9N","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1024004195710656512","eyewitness_messages","True","","","","2018"
"Finally, rain. Also, in addition to the fire, we just had a tornado, hail, and a flash flood warning.  https://t.co/ZxDauavuU7","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1015030378862694401","eyewitness_messages","True","","","","2018"
" PoliticusSarah There was also a flood in the town, so there's that.","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1009908914031296512","eyewitness_messages","True","","","","2018"
"MayraABC13  GothamNoirNYC I remember going hunting for crawdaddies after every flood when I was a kid. Made my mom so mad!","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014654147927277570","eyewitness_messages","True","","","","2018"
"me: don t flood my house the rain: i m good luv, enjoy https://t.co/o3LT9KxdED","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1009901266141622273","eyewitness_messages","True","","","","2018"
"Just spent this late evening/early morning dealing with an apartment flood. 3 Apts got ruined. Yikes. https://t.co/0i3NmakGWj","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","749856460482326528","eyewitness_messages","True","","","","2016"
"Meeee soon as the street starts flooding I'm big stressed  https://t.co/RssSWmmE2X","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014698729608220672","eyewitness_messages","True","","","","2018"
"FredNorth470  KelWood20 Bahahhaha mine too! Even the damn ones I had during the flood leaked !","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1020024823001444352","eyewitness_messages","True","","","","2018"
"MrTooze My bad, I thought it was a flash flood caused by tropical storm, not from tectonic origins  Ќ  ‚пёЏ https://t.co/4uSx13hU7l","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1024014284911771648","eyewitness_messages","True","","","","2018"
"in 2010 Roma flooded and the water destroyed my home, so when building a new one, my dad bought thousands of dollar  https://t.co/O1lAVLgASj","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1009888302319759366","eyewitness_messages","True","","","","2018"
"Shit, it's really, really coming down... This is like flash-flood levels of rain.  Stay safe, y'all... and maybe avoid driving for now.","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1023995818221686784","eyewitness_messages","True","","","","2018"
"Houston seriously needs to invest in roads and dams because this flood is a fucking mess and our roads are horrible.","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014654301136932864","eyewitness_messages","True","","","","2018"
"**BECKLEY, WV** . THE SHOW MUST GO ON!  Due to flood damage, our show at Melody's is being moved to Foster's Main S  https://t.co/SfPNaVoMtL","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1009965660083048450","eyewitness_messages","True","","","","2018"
"I do believe you've laid a curse on North America A curse that we here now rehearse in Philadelphia A second flood,  https://t.co/ReN2hrcNZL","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014698743377956867","eyewitness_messages","True","","","","2018"
"And here I thought the end would be by fire, not the whole flood thing again. :\ Dang, I don't even know what a cubit is....I'm truly sunk!","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1020061170705797122","eyewitness_messages","True","","","","2018"
"I am madly fascinated by Kamo flood ","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014765280956805120","eyewitness_messages","True","","","","2018"
"rain... nagpur rain ... a little flood we have here ... #nmc #nagpur https://t.co/p8nh1CVM5W","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1015092613748101120","eyewitness_messages","True","","","","2018"
"3 tents at my campsite.  Torrential downpour. My tent is the only one that didnt flood. Hell yeah","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1015208701945401344","eyewitness_messages","True","","","","2018"
"thefin19  WhatTheFFacts He is seated inside waiting for the next flood   https://t.co/TBscUFkD9J","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1019970360198991877","eyewitness_messages","True","","","","2018"
"Cabo for my birthday  Let s just hope the hotel doesn t flood again.","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1020053897048543232","eyewitness_messages","True","","","","2018"
"It's 3 am here and it is raining hard and I can see the flood already. Can the government suspend classes already?","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1020020284147953664","eyewitness_messages","True","","","","2018"
"It was like a flood today hat we needed since we were on that drought ","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1020045101828059136","eyewitness_messages","True","","","","2018"
"Death's final fee The rain just falls forever.  A never ending flood  that pours from my sky.   The brief rays of s  https://t.co/qYrEte52MU","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014864299012034565","eyewitness_messages","True","","","","2018"
"Fuck this flood seriously this is the worst day that happened to me","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1020061652186611712","eyewitness_messages","True","","","","2018"
"Crazy weather crazy weather this is happening all over here with flash flood s right now and yet it was 102 in the  https://t.co/6CAg2aAd9R","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1015346702155436032","eyewitness_messages","True","","","","2018"
"That flash flood just scared the shit out of me","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1015209892599214081","eyewitness_messages","True","","","","2018"
"to make everything just that much better, the basement is starting to flood from the ground !!!","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014843406999224320","eyewitness_messages","True","","","","2018"
"the flood's rising so quickly and ngl i'm lowkey scared","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1019983016200790016","eyewitness_messages","True","","","","2018"
"I found his truck In the flood plain upside down, there was a hell of a rain I don t know if he drowned","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1023893186169774080","eyewitness_messages","True","","","","2018"
"ScatteredRuby  ќќWe are always having brothers and sisters joining us willingly, but the flood.. it takes everything  https://t.co/3ifvzFqoCl","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1023949727979786241","eyewitness_messages","True","","","","2018"
"Nobody ain't care bout the hurricane Right? Get up good. Hope ya house don't flood out.","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1015220879507238912","eyewitness_messages","True","","","","2018"
"Honestly, I was dreading calling  Bell_Support about the flood in my apartment, &amp; pending move but they were amazin  https://t.co/Aw7QhDQuOp","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1009897106637836289","eyewitness_messages","True","","","","2018"
"Wed. July 4th....ANNOUNCING.........flood water has receded from our sidewalk ; we have clearance to open this Sat.  https://t.co/dSmilUt6k0","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014701414591889408","eyewitness_messages","True","","","","2018"
"If only we could harness our flood waters, India could get transformed in several ways; the state really needs to f  https://t.co/ZQW5NfTSCU","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1023893470090616832","eyewitness_messages","True","","","","2018"
" browain violent thunderstorm and flood warnings here, makes the fireworks seem tame","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014677547806789633","eyewitness_messages","True","","","","2018"
"My neighborhood is beginning to flood...  everyone on lower ground please be careful. https://t.co/R6vjdbHtXv","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1015161601736011776","eyewitness_messages","True","","","","2018"
"Just had to drive through a flood on McKnight road","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014835350068518913","eyewitness_messages","True","","","","2018"
"Nebby Debby here! What a wild few weeks it s been! First I got swept up in that Millvale flood n at and it washed m  https://t.co/sMre4d1sFB","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1019975705302626309","eyewitness_messages","True","","","","2018"
"stuberry69 We had a Mayor in San Diego who used to leave her sprinklers on and flood her neighbors during drought.  https://t.co/lXjluuIFke","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1023807670371770368","eyewitness_messages","True","","","","2018"
"Yay for 2.4 inches of rain. I'm really glad I bought those emergency flood barriers. :(","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1023995888950239237","eyewitness_messages","True","","","","2018"
"FunOnlineMan  fartbelly Sitting on the roof of my house for the 8th straight day as the flood waters rise to my se  https://t.co/Hqns0smvaF","flood","direct_eyewitness","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014925360448892933","eyewitness_messages","True","","","","2018"
" RobProvince No, because the refugees will flood where I am, and I don't want to put up with that bs.","flood","dont_know","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1019950456293019654","eyewitness_messages","True","","","","2018"
" sarahzarpentine  tayycates And flood our bathroom!!!","flood","dont_know","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1023698510242369536","eyewitness_messages","True","","","","2018"
"i dare yall to flood my notifs calling me racist bc that proves my point: if u feel attacked by tweets like this th  https://t.co/Urb5jG4ESE","flood","dont_know","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1019999418920132609","eyewitness_messages","True","","","","2018"
"rawz0ne  ADT  NETGEAR There are no phones on this network. Most likely the Pulse is having an ARP flood or DHCP fi  https://t.co/iZFcgWfGO8","flood","dont_know","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1009864526039113729","eyewitness_messages","True","","","","2018"
"Y all nasty if you chilling in this dirty ass flood water","flood","dont_know","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1009916449748672519","eyewitness_messages","True","","","","2018"
"But let's just let them flood in with no repercussions and give them tons of aid....? They're breaking the laws! Wh  https://t.co/1OW8wUd7mB","flood","dont_know","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1009909789827010560","eyewitness_messages","True","","","","2018"
"Will your property flood next year? These tech startups have answers https://t.co/JfVC76Eacv https://t.co/PZLOy0NdBg","flood","dont_know","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1015113141779353601","eyewitness_messages","True","","","","2018"
"Two enormous translucent walls flood the playing court of this bright white sports centre by Spanish architect Albe  https://t.co/sbEUlhzeiY","flood","dont_know","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1019975363823308800","eyewitness_messages","True","","","","2018"
"Im gonna flood my tweets with pics from last night just for the sake of my own self reminding me that i was there a  https://t.co/nsLfjzxGON","flood","dont_know","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014688951888564224","eyewitness_messages","True","","","","2018"
"Afternoon off went to see #haweswater #mardale  starting to re emerge. Would 'they' move a community and flood out  https://t.co/FeE80klf55","flood","dont_know","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1015267764112625666","eyewitness_messages","True","","","","2018"
"Must be a flood coming with those high water pants! https://t.co/6fegC7kJMW","flood","dont_know","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1009945894517661696","eyewitness_messages","True","","","","2018"
"Find out if you're at risk of #flooding  https://t.co/czaI27uFVg https://t.co/hCkwy6jShT","flood","dont_know","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1019958800990851072","eyewitness_messages","True","","","","2018"
"AtheistTatted Hate to tell you Egypt didn't exist till after the flood.. The Hebrew word for Egypt is Mizraim whic  https://t.co/fXkY1tgb23","flood","dont_know","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014915106424188928","eyewitness_messages","True","","","","2018"
"~ her childhood friend would ask for her hand in marriage. Instantly tears flood from her eyes rolling to her tank top.  OmiSlashSoldier","flood","dont_know","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","749833780832014336","eyewitness_messages","True","","","","2016"
"HellerWeather I wonder what is next for our holiday flood festival I wonder if we will have a flood event during t  https://t.co/FA9cRM8D9f","flood","dont_know","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014664797621714946","eyewitness_messages","True","","","","2018"
" kathygriffin  ALT_MyName Stilletos to a flood and a mean girl Jacket to kiddy jail.?","flood","dont_know","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1009902130600251397","eyewitness_messages","True","","","","2018"
"wheeew chile the floodin down south..  no thanks. how yall afford flood insurance?","flood","dont_know","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014701660885671937","eyewitness_messages","True","","","","2018"
"Hey I need to do a mailbag at some point today/tonight so flood me with questions I will eventually read and answer later. Thanks. #America","flood","dont_know","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","749973585884811264","eyewitness_messages","True","","","","2016"
"No fireworks for us tonight. Ena and Jamelah seem to be interested in watching the flood world show on KPRC.","flood","dont_know","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014652994091134981","eyewitness_messages","True","","","","2018"
"Kim Reynolds and Fred Hubbell debate level of state flood money https://t.co/Fl21wuqicn","flood","dont_know","{'file_name': 'floods_eyewitness_crowdflower_2000.tsv'}","1014914173074067456","eyewitness_messages","True","","","","2018"
