"relevant","tweet_text","tweet_id","humanitarian_label","original_humanitarian_label","event_type","dataset","year","event_name","original_relevant_label"
"True","My parents are worried about the tornado I'm worried about the Heat vs. Bulls game. #HopeEveryoneStaysSafeTonight!","99032256185732537801","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","The GOP should choose a tornado as its 2012 nominee. Those suckers are even scarier than anyone the GOP could put forth. #fearstrategy","99164717200405189478","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","We live in tornado alley!So sorry for those in Joplin. Rains have forced open the floodgates of Table Rock Lk.  City is not flooded.","99903651224084235836","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","I just want to say my kudos to @kfor and @KFORweather for the amazingly detailed tornado tracking by their very skilled team. Stay safe!","99486252684839591252","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Lady at walgreens is crying. She lost everything. Not even seeing the damage you can still feel the impact on people here.  #Joplin","99351830096797876885","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado in Denton County TX now reported to be near Lantana. Warning info and radar: http://wxch.nl/laelgs","99326832845946962141","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@mandisaofficial I live in Alabama so I appreciate your care for a fellow tornado ravaged area.","99211073557347719358","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Please please please spare #Joplin more storms. They are suffering enough all ready. Have mercy Mother Nature","99852770299919347260","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","One Dead After Tornado Ripped Through Twin Cities: MSNBCAt least one person was killed Sunday when a tornado rip... http://bit.ly/mJZUCd","99002404715633677515","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","WHAT TORNADO WARNING IN TEXAS???","99631267524823015850","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@m_callahan Tornado on the ground in Springtown just west of Azle... Stay alert! It's close... Come to Irving... I have ...","99077896603574275747","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","expect straight line winds in tulsa along with tornado threat","99051515391969871383","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","I have heard some sad stories about the tornado in Joplin. And It breaks my heart too see the families suffering. #PrayforJoplinMissouri","99554758653717394560","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99357061953995407404","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","New #Tornado Watch in effect this watch does include #Joplin MO. Oh say it ain't so for these people. This watch i ...","99521552204899149950","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado in Denton County TX now reported to be near Lantana. Warning info and radar: http://wxch.nl/laelgs","99389483684265802315","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","A tornado warning for Tarrant...oh joy! Stay alert everyone!!!","99435003778677506771","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Just spoke w/my big brother & my great-nephew both in #Tulsa. Both ok for now but #Oklahoma is flying tonight. #tornado #worry","99962066860959367983","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","*snip* Also I'd like to dedicate the dance to all of the tornado victims in Joplin MO -- Very Classy!","99961171593257819498","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Important: @Redcross & #Joplin MO needs your help! Txt REDCROSS to 90999 to donate or online help at http://bit.ly/eZJ ...","99153119052742511271","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Another tornado is scheduled to hit STL... smh and this one is suppose to be worse than the first one!","99159705321337470057","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","We are now under a Tornado Watch until 3am in the KC Metro Area. #KCStorms","99733788726533567559","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","NLC is sending relief teams to Joplin to help w/ tornado damage: Fri May 27-Mon May 30. If u can go email Dr Q @ quentinw@newlifechurch.tv","99878155848612833690","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Visiting Joplin MO in search of tornado devastation. So far no signs of it.","99769253147434455680","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Shit Was Crazyyy Today  We Was Standin In The Middle Of The Tornado On The Beach !","99171765231678558177","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","SEEK SHELTER RT @NBCDFWWeather: Possible tornado approaching Keller Southlake and Colleyville. #txwx","99839170243229700731","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99102973156578385890","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado Warning for Dallas County until 8:45pm CDT. For more info: http://bit.ly/lMUsyI","99720311262159860806","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99718949713996206808","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado in Denton County TX now reported to be near Lantana. Warning info and radar: http://wxch.nl/laelgs","99446451703170819837","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True",".@Cynabc1 Tornado is also fierce & just a hair more obedient. All plakat are very individual. Typhoon is a loose cannon compared to those 2.","99390837945415286545","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99052826528106323150","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99772969120961704588","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@RoxaneLilStar were the heading toward the Southeast US? We're supposed to get severe storms tonight but I haven't heard tornado I hope not","99510855143564631679","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Going live on #CNN - breaking news re multiple deaths in #Oklahoma as new tornado strikes PLUS incredible survival sto ...","99319791714558855145","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99102068015072987439","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","BREAKING NEWS: JUST IN: The Missouri tornado death toll has risen to 124 confirmed deaths. Oklahoma storms now at 4 confirmed dead.","99190940840811504179","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@TheChalls There is a storm south of Bristow heading towards BA/Bixby. Prayer needed on that one. Tornado warning on it.","99028597166604525560","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado in Denton County TX now reported to be near Lantana. Warning info and radar:... http://fb.me ...","99726466456122703918","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Joplin Missouri where at least 124 died Sunday under #tornado watch http://on.cnn.com/k1ZN2b","99889588627792793564","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99356077591017822031","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","DEVELOPING: RT @MyTexasWeather: AMATEUR RADIO REPORTS SEVERAL HOMES DAMAGED BY TORNADO IN SPRINGTOWN TX (Parker Co ...","99743818471843863116","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Cantor/GOP say no aid 2 tornado victims!! really! R these the ppl U want 2 run our country?? http:/ ...","99742382512074925772","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Mike Grubbs: Denton County reporting a lowering wall cloud near 277 and Brush Creek. Tornado on the ground near 287/35 split.","99098173613235093294","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99624692451715801996","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"False","Desastres ambientais em curso no mundo : vulcÃƒÂŒÃ‚Â£o ativo (IslÃƒÂŒÃ‚Â¢ndia) tornado desvastador (EUA) CÃƒÂŒ_digo Florestal (Brasil)","99873470817179848376","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Important: @Redcross & #Joplin MO needs your help! Txt REDCROSS to 90999 to donate or online help at http://bit.ly/eZJDoJ","99601541169032956197","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99865335120959913827","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@RyanSeacrest Actor @paulwalker47 's charity #ROWW.org needs #Donations so that they can deploy a team to #Joplin. Plz RT #HelpJoplin","99579503081546341931","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99021518210911757762","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99758915662248337600","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Weather service issues #tornado watch for western Missouri extreme eastern Kansas http://on.cnn.com/k1ZN2b","99613192188518046846","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Important: @Redcross & #Joplin MO needs your help! Txt REDCROSS to 90999 to donate or online help at http://bit.ly/eZJ ...","99317010204759389171","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","if you live in northern tarrant county stay alert. a tornado may be on the ground near azle. its moving east at 40mph.","99237277009244907758","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99956568073472252886","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","A Tornado Warning has been issued for Tarrant & Dallas counties until 8:45pm.","99967205957822274709","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado warnings. #DoNotWant","99668178829239216514","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","DENTON: Take shelter. Possible tornado just to the west of where I-35W and I-35E meet.","99097592434946016712","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","!!! WARNING !!! #JOPLIN  Missouri   - #TORNADO WARNING -  till 3AM - Coming from Oklahoma cells - Beware  !","99615134200375435353","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado sirens are going off now! kids are flipping out","99369431975349114484","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99678947435444976009","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado Warning for Dallas and Tarrant County in TX until 8:45pm CDT. #txwx","99566629834349087824","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99391943223585838235","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99208111559872896930","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado warning for SW Atoka NW Bryan and SE Johnston counties until 8:45 p.m.","99027735762413372935","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99608629287948512019","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado Warning for Ellsworth and Lincoln County in KS until 8:30pm CDT. #kswx","99440428676861917609","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Uhhhh Tornado Sirens going off near my house well that's scary as heck. #aboutocrapmypants","99104944778203260778","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado warning :)","99624628978458422720","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@Supermodel918 the tornado will hit your house since you spelled those words like that. #karma","99328988143339193707","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","tornado sirens!!!!","99210602935998967244","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado on the ground heading this way! YIKES!","99885795001117443426","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99177812050166277579","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","SEEK SHELTER RT @NBCDFWWeather: Possible tornado approaching Keller Southlake and Colleyville.","99782382411303568545","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado Warning for Dallas County until 8:45pm CDT. For more info: http://bit.ly/lMUsyI #txwx","99067922907058150103","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99209206647204495452","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado Warning extended into Dallas County. @CBS11Larry expects storm to head east.","99822379627622478062","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","#Tornado Warning for Tarrant and Dallas counties. Significant tornado and 5+ inch hail possible.  #txwx","99343598663831517443","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99113844333262870209","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99164245834310761672","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado sirens going off now in Keller TX. #HAIL","99297377992164765685","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@caraquilts have to save phone battery in case tornado so no #talknt tonight. Y'all have fun.","99059811397256062254","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99276266462150848449","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","CONFIRMED: TORNADO on the ground at I-35W and FM 407 in Denton County in Corral City. TAKE COVER IMMEDIATELY IN... h ...","99688299466243692081","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Important: @Redcross & #Joplin MO needs your help! Txt REDCROSS to 90999 to donate or online help at http://bit.ly/eZJDoJ","99272655693382025322","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Important: @Redcross & #Joplin MO needs your help! Txt REDCROSS to 90999 to donate or online help at http://bit.ly/eZJ ...","99586400403960358543","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@ddlovato: please pray for the tornado victims.. PLEASE..","99581558112916119858","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","If you find a casualty list for the Joplin tornado please send. I don't have contact info for all my relatives in that area.","99310467385137428737","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99367016930072433603","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@GMA http://twitpic.com/522vqn tornado pictured in Chickasha OK.","99637705196939422934","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","And disturbingly NEW tornado alert just been issued for #Joplin. We'll have all the latest news on @PiersTonight at 9 ...","99075468182071421390","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@wfaaweather quarter size hail & tornado sirens in Keller #fb","99033326856647387654","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99730423387311145793","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","I really wish they'd build tornado shelter in their house.  No basements there. After all they live in Norman smack dab in tornado alley!","99021470669872766179","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","the stupid tornado siren needs to shut up I'm trying to watch my movie on Netflix #rude","99638805283252446978","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"False","MAIS UM TORNADO!!!http://noticias.terra.com.br/mundo/noticias/0OI5147846-EI814100-Tornado+nos+EUA+e+o+mais+mortifero+em+anos.html","99675811111003899630","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99117032394222153570","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99879654082607747659","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado sirens.....","99751187055148617395","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado touch down","99144773906287545373","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99655142617444195182","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","#DFW people. #Tornado touched down near Corral City. Sirens going off in #Tarrant County. Eyes up heads down.","99514182534257475621","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado in Denton County TX now reported to be near Lantana. Warning info and radar:... http://fb.me ...","99975691934355621013","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Multiple #tornado reports in Tarrant County. Heading at D/FW airport. #txwx #severe","99576959250413369623","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado in fort worth...wth? Where did that come from?","99902601014649405558","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Joplin Missouri where at least 124 died Sunday under #tornado watch http://on.cnn.com/k1ZN2b","99164138016234343561","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99623084612474695255","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","TARRANT AND DALLAS COUNTY TORNADO WARNING UNTIL 8:45","99193907946466128184","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99282651947137414128","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado warning oh nooo","99640046965351487098","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","BREAKING NEWS: sirens going off in Denton. Corral City police report tornado at I-35W and FM 407. Take shelter. #weather #tornado","99048182989471178030","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99936914413745707772","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99715652876333069727","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@daedae97 yahh :\ we had a tornado warning a few times","99752925588050428045","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99192977935665879673","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado sirens going off in Grapevine & Dallas TX","99069377083475989730","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Axioms for Liberty: OK Tornado Outbreak May 242011 Kaye Beach May 24 2011 I just.. http://bit.ly/kourJb #r3s #clcs #tporg","99315096833178242837","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Important: @Redcross & #Joplin MO needs your help! Txt REDCROSS to 90999 to donate or online help at http://bit.ly/eZJ ...","99289255273880476787","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99783984088068958931","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@JBandCBfan88888 k! Bye. :) don't get caught in a tornado. Lol!","99971265658173425229","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Just posted: gallery of 57 aerial photos showing the breadth of destruction from the #Joplin tornado http://bit.ly/kH0BJX","99245288814805274747","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Uuuuum the tornado alarm is going off! Should I head to the bathroom for cover? But imma miss Dancin wit the Stars!!","99969242888494710178","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","#Tornado Warning for Tarrant and Dallas counties. Significant tornado and 5+ inch hail possible.  #txwx","99324329836164473390","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","7:57 Chautauqua and Montgomery Counties in Kansas are now under a tornado warning.","99186100323245679403","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Joplin Missouri where at least 124 died Sunday under #tornado watch http://on.cnn.com/k1ZN2b","99615763026246309867","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99080629822898183500","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Just In: Joplin Missouri tornado death toll now at 124; today's Oklahoma storms death toll now at 4 confirmed dead","99103434470320153239","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","One step ahead of you. :) RT @ddlovato please pray for the tornado victims.. PLEASE..","99805234175592543150","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","ready for tornado season to be over with","99957499127367428889","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Incredible footage of a tornado Hits Downtown OKC http://t.co/SYOBQdB via @540wfla","99835953154985041585","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99243093703404885785","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado in Denton County TX now reported to be near Lantana. Warning info and radar: http://wxch.nl/laelgs","99582018116188775635","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Strong #Tornado coming up I-44 to Norman/Moore/OKC. I-35 is jammed! GET OFF THE HIGHWAY! #okwx","99924708253942237881","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","#OKWX RT @redcrossokc: Red Cross in Enid responding to support first responders at Canadian Valley Trailer Park at Canton Lake.","99732301017885372842","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","FRISCO TAKE TORNADO PRECAUTIONS RIGHT NOW. #txwx","99815984914061102544","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99314762723250754829","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","JimCantore: Damaging wind threat coming into Tulsa OK #tornado #okwx","99763553424308774910","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99370823662332760965","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"False","Deja tornado en EU 122 muertos y mil 500 desaparecidos http://ow.ly/52gku","99242832813818449167","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Praying my brother and his family stay safe through the tornado.","99378685426522241606","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Everyone here in Southlake: the Tornado sirens are going off. Please please PLEASE everyone get safe immediately.","99154175288649761294","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Multiple #tornado reports in Tarrant County. Heading at D/FW airport. #txwx #severe","99701883332182814622","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","TORNADO WARNING issued for parts of ELLSWORTH; LINCOLN counties in KS until 08:30 PM CT - http://wx4.me/KICTT0030","99004933630979591475","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","A Tornado Warning has been issued for Tarrant & Dallas counties until 8:45pm.","99011043386991909225","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","I dont appreciate this Tornado Watch announcement","99200073413626592441","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado sirens going off in Denton.","99640782991756692841","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@the_Mont we totally had to run for the traditional post-tornado Braum's Ice Cream #okwx","99802998234945440647","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Multiple #tornado reports in Tarrant County. Heading at D/FW airport. #txwx #severe","99563751766706582152","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Dotearth: Tough Issues With Warnings in Tornado Zones - Federal forecasters see conditions ripe for another tornado ...  ...","99452857283336006676","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"False","engga hhe rame ga ?RT @valldersal: Iya tadi din hehe tadi disitu juga? RT @dindakurniaBD: di dufan des ? RT @valldersal: Histeria tornado","99093558181158124453","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Short video of some of the wreckage. This is nowhere near the worst of it but gives you an idea. #JoplinMO #Joplin  http:/ ...","99750859126211034416","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Well here we go.  Tornado warning now being issued for northern sections of Dallas County.","99621020394087288324","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Heart to Heart KC helping tornado victims: Kansas City Royals (Official Site) ÃƒÂ¥ÃƒÂˆ Heart to Heart Int... http://bit.ly/jVUmNP #MLB #Royals","99940849204358771368","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","I just saw my first live tornado!!","99513253873271362994","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Another tornado ON THE GROUND near Haslet. #txwx","99142288489832533753","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","A Tornado Warning has been issued for Tarrant & Dallas counties until 8:45pm.","99433932502299733649","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","At 02bst #bbcnews - breaking news from #Oklahoma hit by tornado AP reporting 4 dead & reports of explosions in #Peshawar  ...","99693264242602991059","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","TORNADO SIRENS!!! please pray that we don't get hit!","99445893584833717404","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","@JHarden13 weather in OK.. Tornado possibly. Pray for us man we don't want a tornado taking out OKC Arena! #tornado  http://t.co/lzu56uQ","99967469224163023457","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99936022043094771933","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Check this video out -- Young Star & 6g Mafia at the Mall cuz of the Tornado http://t.co/9DIP8cI via @youtube","99143842938725109511","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","And disturbingly NEW tornado alert just been issued for #Joplin. We'll have all the latest news on @PiersTonight at 9 ...","99427135092279936149","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99222503310231203945","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado alarms going off so me and Louie Suggs r takin cover in the closet.","99010795153099839346","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99856787217055847865","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado sirens in dentron. T-minus 3.5 hours til konrads bar crawl ha its gonna be a wild night #fb","99874399880637868355","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Sirens going off in Denton. Corral City police report tornado at I-35W and FM 407. Take shelter. #weather #tornado #UNT #Denton","99784625740899970532","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99817649373526673601","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99220797930852460698","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99941107715252947901","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Damaged homes n Springtown ~Tornado n Saginaw~EageMountainLake area moving toward Colleyville~Grapevine area. Funnel Cloud sited by Argyle.","99720848677732259039","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Circulation of storm is approaching Tushka Atoka area. Currently no tornado sighted BUT Take Tornado precautions now!","99932038454636518321","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","TORNADO ON THE GROUND IN AZLE TX. TAKE COVER.","99254965917656702356","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","OBAMA TORNADO: Tue 24 May 2011 20:00:00 CST","99042422948319822771","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","The sky is black. Please no tornado.","99568203382529959431","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99811711735786229554","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Tornado watch until 3AM!!!","99698701524653300466","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Important: @Redcross & #Joplin MO needs your help! Txt REDCROSS to 90999 to donate or online help at http://bit.ly/eZJ ...","99008226559781940847","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","please pray for the tornado victims.. PLEASE..","99736066718416578015","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
"True","Important: @Redcross & #Joplin MO needs your help! Txt REDCROSS to 90999 to donate or online help at http://bit.ly/eZJ ...","99127912636106270585","","","storm","ISCRAM2013","2011","2011 Joplin tornado",""
