"tweet_id","tweet_text","humanitarian_label","event_type","event_name"
"501357046038806528","RT @bbcweather: Devastating floods in Nepal and N India brought by huge rainfall. Tomasz explains more http://t.co/ehp8BMuZH3 http://t.co/x…","other_relevant_information","flood","2014 India Floods"
"1065412376915144705","California’s wildfires incinerate a world-renown photobook collection  via @1854","not_humanitarian","wildfire","2018 California Wildfires"
"1040329592047845248","@eggandsachas @AliciaJiang_ @louistran27 j’ai trouvé qq un de plus doué que moi sur snap","not_related_or_irrelevant","earthquake","2016 Ecuador Earthquake"
"577216964348620800","RT @NBCNews: Deaths, devastation as Cyclone Pam smashes Pacific islands http://t.co/Z7RARSD5JN http://t.co/NPmv0a0CU2","injured_or_dead_people","storm","2015 Cyclone Pam"
"908373829239676928","Big thanks to the @NationalGuard for handing out bottled water in Cape Canaveral!! #IRMA","rescue_volunteering_or_donation_effort","storm","2017 Hurricane Irma"
"1168349741270224896","RT @jwhittalTWN: The water just took them” just heartbreaking #Dorian #Bahamas @weathernetwork","other_relevant_information","storm","2019 Hurricane Dorian"
"721709241875103744","@tyleroakley it's not your slumber party tour don't do that","not_related_or_irrelevant","earthquake","2016 Ecuador Earthquake"
"908727793369968640","Hurricane Harvey: Beaumont Flood - Death Toll Rises","injured_or_dead_people","storm","2017 Hurricane Irma"
"910609418395328512","Melissa Joan Hart upsets fans with insensitive Hurricane Maria post - https://t.co/N5338yHnSw https://t.co/noN0DakDRS","not_humanitarian","storm","2017 Hurricane Maria"
"541835573707550722","Keep safe and dry everyone. God is with us all the way. #RubyPH","not_related_or_irrelevant","storm","2014 Philippines Typhoon Hagupit"
"591916097827278848","Indian government has already shown it's consciousness to #nepalearthquake ,where is Nepal government ?","other_relevant_information","earthquake","2015 Nepal Earthquake"
"908826320687304704","RIP Harvey Dean Stanton. Lots of memorable roles. https://t.co/dj4crhaKEc","not_humanitarian","storm","2017 Hurricane Harvey"
"510522240325005312","RT @ShireenMazari1: If KP govt sends money for Punjab flood vics, SS govt rejecting it is childish &amp; heartless! We r all One - so we must h…","rescue_volunteering_or_donation_effort","flood","2014 Pakistan Floods"
"734022990669746176","Student said he was so concerned abt wildfire impacts he raised $100 4 Red Cross - made my day! #LemonadeStand #SD43Encompass #grade4","rescue_volunteering_or_donation_effort","wildfire","2016 Canada Wildfires"
"508573743388823552","RT @htTweets: I assure people that the problem is not of J&amp;K alone, it's a national tragedy: PM #Modi on Kashmir floods","other_relevant_information","flood","2014 Pakistan Floods"
"1032817111918358400","@taeRivetted @BigHitEnt @BTS_twt lol Shazam tweeted","not_related_or_irrelevant","earthquake","2016 Ecuador Earthquake"
"1111835234000080896","We are overwhelmed by the support from across the country for our hay hauling efforts during Operation Hay Lift. Thank you to AgXplore for generously offering to match donations made to Nebraska Flood Relief, and","rescue_volunteering_or_donation_effort","flood","2019 Midwestern US Floods"
"451226466177785856","Fallout from #Chile 8.2 quake: 5 dead, tsunami, evacuation of coast, landslides, some fires, &amp; 300 + inmates breaking out of women's prison","injured_or_dead_people","earthquake","2014 Chile Earthquake"
"1065384287376072704","Trump to California wildfire victims: Have a rake Trump to Hurricane Maria victims: Have some paper towels Trump to families of crime victims: Have my autograph Trump to Purple Heart recipient: Let me have that","not_humanitarian","wildfire","2018 California Wildfires"
"903661258368569344","FYI: #Harvey #flood &amp; #water damaged covered by @fema flood #insurance, while insurer comprehensive policies will cover #auto damage.","infrastructure_and_utility_damage","storm","2017 Hurricane Harvey"
"24831","It has also trained over 150 farmers in cultivation techniques.","rescue_volunteering_or_donation_effort","disaster","disaster_events"
"909873972501676033","Hurricane Harvey, Irma, Jose and now Maria. Americans brace for new danger https://t.co/sJv1pKHTjA https://t.co/g3aF0xW1s4","other_relevant_information","storm","2017 Hurricane Irma"
"541424587414585344","BREAKING: Typhoon Hagupit Reaches the Philippines - Wall Street Journal: Wall Street Journa... http://t.co/kHgdz344i2 #Khaatumo #Khatumo","other_relevant_information","storm","2014 Philippines Typhoon Hagupit"
"901830988715532288","RT @CBSLA: WATCH LIVE: CBS News Special Report on Tropical Storm Harvey: https://t.co/YlTlULWxvj https://t.co/8afK8jZ7GL","unknown_or_unclassified","storm","2017 Hurricane Harvey"
"910633595777282049","Hurricane Maria damage: Puerto Rico rivers burst banks as water levels hit record highs #ThisIsntGood #Maria","infrastructure_and_utility_damage","storm","2017 Hurricane Maria"
"1062383842374377478","The wild fires in California is the deadliest in U.S. history.","other_relevant_information","wildfire","2018 California Wildfires"
"1176578797010915328","RT @AshishSinghLIVE: Stay safe, friends in Pakistan #earthquake Mark yourselves safe","sympathy_and_support","earthquake","2019 Pakistan Earthquake"
"591915391883948032","@rupasubramanya  hope that person preaching Jesus got an answer to his question on how many Hindus are going to help https://t.co/kh4sKL3AKy","not_related_or_irrelevant","earthquake","2015 Nepal Earthquake"
"1035623765533544449","Hand of God in Kerala: Human Hand-shaped Rock Appears in Munnar River After Flood Waters Recede","other_relevant_information","flood","2018 Kerala Floods"
"541435496711208960","Don't lose hope. #Hagupit #RubyPH","not_related_or_irrelevant","storm","2014 Philippines Typhoon Hagupit"
"1062844232631648256","CALIFORNIA - Mug shots of looters found in areas of fires.  #QAnon #WalkAwayMovement #PresidentTrump #DrainTheSwamp #AmericaFirst","other_relevant_information","wildfire","2018 California Wildfires"
"541619688803823616","Damn bruh. I can already feel hagupit's presence. Brace yourselves and take care guys. He's comin","not_related_or_irrelevant","storm","2014 Philippines Typhoon Hagupit"
"1063417793423597568","The #CampFire has killed 63 people and the list of missing soared to 631 today, though Butte County Sheriff Kory Honea says a lot of people dont know that we are looking for them:","injured_or_dead_people","wildfire","2018 California Wildfires"
"541813916112666625","Powerful Philippines Typhoon Spotted From Space As 1 Million Flee Homes (Universe Today): Share With Friends: ... http://t.co/SYL6XWsWVg","displaced_people_and_evacuations","storm","2014 Philippines Typhoon Hagupit"
"1030407005511417856","Requesting all of youll to spread the message. This requires national attention. Please help in whichever way you can. #PrayForKerala #KeralaFloodRelief #KeralaFloods","sympathy_and_support","flood","2018 Kerala Floods"
"542133072301281281","RT @ABSCBNNews: NDRRMC: Confirmed flooded areas - 4 in Quezon, 3 in Laguna, 9 in Marinduque. These are being assessed by DPWH #RubyPH","other_relevant_information","storm","2014 Philippines Typhoon Hagupit"
"1065269024370630657","I root for the @ChicagoBears, but this is a good cause to support @packers quarterback @AaronRodgers12 and his effort to help the victims of the wildfires in California. #Retweet4Good","rescue_volunteering_or_donation_effort","wildfire","2018 California Wildfires"
"541471343745576960","Look ma, no hands.#walangpasok  hahaha.","not_related_or_irrelevant","storm","2014 Philippines Typhoon Hagupit"
"593209757965516801","Say a prayer for #Boston  and #NepalEarthquake victimsç__Fç_└Eç__Fç_└E","displaced_people_and_evacuations","earthquake","2015 Nepal Earthquake"
"1111137629725229056","Dear Robert &amp; Grace Mugabe if you don’t mind donating to #Cycloneidai from our hidden wealth you amassed for the past 38 YearsὤF Botswanas former Pres Ian Khama has donated 200blankets &amp; 50 tents to Mozambique &amp; Zimbabwe to provide humanitarian aid to victims of Cyclone Idai","rescue_volunteering_or_donation_effort","storm","2019 Cyclone Idai"
"906448734988337152","It is ILLEGAL during mandatory evacuations and state of emergency to turn away pets.","displaced_people_and_evacuations","storm","2017 Hurricane Irma"
"541967229357940736","Feeling a bit concerned about travel plans and monsoon #Hagupit, watching #Vietnam weather south of #danang, hoping everyone will be safe.","not_related_or_irrelevant","storm","2014 Philippines Typhoon Hagupit"
"576562256726614017","RT @stllwaters: My thoughts and prayers go out to all those people that were in the path of #CyclonePam  in the South Pacific  #HorribleDes…","sympathy_and_support","storm","2015 Cyclone Pam"
"1003650170054115330","Maryland state flag and flag of Howard County at half staff until the burial of National Guard Sgt. Eddison Hermond who was swept away by the Ellicott City floods while trying to help a pet store owner. @WTOP #ECStrong #ECFlood","injured_or_dead_people","flood","2018 Maryland Floods"
"903747034229899264","We’re happy to help Stupid Choppers fill up the tractor trailer they are sending to Texas for aid with the Hurricane Harvey relief.","rescue_volunteering_or_donation_effort","storm","2017 Hurricane Harvey"
"1107596519476211712","@rashweatm @DavidColtart @matongo_84260 @mudzengie @sentinelzim @PhillipPasirayi @CCDZim @B2Bevangelism @LoiceDube4 @ProfMadhuku @amutambara @ProfJNMoyo @UNDemocracyFund @UNDPZimbabwe @NEDemocracy @forfreemedia @MAZ_Zim Responsible gvts evacuate areas in the path of a cyclone, those that behave like settler regimes board planes for partying in the UAE. Net result is that Mozambique which bore the worst of the storm has less deaths than Zimbabwe where it reached when it had weakened significantly","injured_or_dead_people","storm","2019 Cyclone Idai"
"512254314295750656","RT @NickAjluni: My thoughts and prayers are with Mango Deck and all other Cabo party spots that are suffering hurricane destruction ἴBἷ8","sympathy_and_support","storm","2014 Hurricane Odile Mexico"
"902634668956286976","Text 2184218723 to donate to George","rescue_volunteering_or_donation_effort","storm","2017 Hurricane Harvey"
"22905","Cattle, a source of wealth for many families, are also at risk if their pasturage is destroyed.","not_humanitarian","disaster","disaster_events"
"1112697912033710080","Local farmers offering aid to Nebraska  (Via EYEWITNESS NEWS WBRE, WYOU)","rescue_volunteering_or_donation_effort","flood","2019 Midwestern US Floods"
"906257984606666753","Thank you ME community for your donations! #HurricaneHarvey #community @terraceparkelem @MJHSConnaughton https://t.co/A9ur4Eaati","rescue_volunteering_or_donation_effort","storm","2017 Hurricane Harvey"
"906985968107999232","Tracking this area of heavy rain that produced a tornado warning. Tracking now on CBS47. https://t.co/9y0SRXCAAS","other_relevant_information","storm","2017 Hurricane Harvey"
"384824437251792896","Magnitude 3.1 Earthquake in Sweetwater County, southwest Wyoming. http://t.co/KhsirQsBXo #quake #earthquake","other_relevant_information","earthquake","2013 Pakistan Earthquake"
"2975","For those that have already arrived in Fond-des-Negres and have only clothing, what will they eat","rescue_volunteering_or_donation_effort","disaster","disaster_events"
"1039532649860268033","Ok my husband is way too crazy, as you know he’s s truck driver. Well he just took a very well paying load to deliver to Dover AFB and will be driving right through Hurricane Florence! ὤ4 crazy weather don’t bother him while I worry! Lordt help me! ὢDὉ6","not_humanitarian","storm","2018 Hurricane Florence"
"541495563808964608","RT @rapplerdotcom: Where is #RubyPH forecast to go next?  Check both PAGASA &amp; JTWC's path maps on #ProjectAgos: http://t.co/jGt4C7hk9s http…","other_relevant_information","storm","2014 Philippines Typhoon Hagupit"
"1111741219229450240","With safety code violations looming over the Imperial Mall in Hastings, one of the three remaining tenants is moving out. The childrens museum will open up in their new location in the lower portion of Allens Superstore later this spring.","other_relevant_information","flood","2019 Midwestern US Floods"
"383125159051149312","A 13 year old girl in school uniform found dead(and raped) in Seaview #Karachi  Are young girls the new Shias of #Pakistan?","injured_or_dead_people","earthquake","2013 Pakistan Earthquake"
"72883133334294400"," @techguerilla: A reported 75% of #joplin is destroyed by #tornado.  Text REDCROSS to 90999 to donate $10 or online @ http://j.mp/mliOvs","rescue_volunteering_or_donation_effort","tornado","2011 Joplin tornado"
"15343","15 mins to free -- and working -- WiFi. #ctsandy (@Starbucks) [pic]: http://t.co/DUOCjKmR","other_relevant_information","disaster","disaster_events"
"541568257141252096","I need a cuddle buddy for 3 nights... #hagupit #ruby #BCP @ St. Giles Hotel Makati http://t.co/3JSMNfmUKj","not_related_or_irrelevant","storm","2014 Philippines Typhoon Hagupit"
"721623106473848832","Heart goes out to those involved in the Ecuador earthquake. Power and phone networks are still down in regions, apparently.","sympathy_and_support","earthquake","2016 Ecuador Earthquake"
"903360559709638660","Harvey survivors bringing me tears. Proclaiming God over destruction is not ignoring evil but insisting on our hope","sympathy_and_support","storm","2017 Hurricane Harvey"
"1001155564901199872","@abcworldnewstonight - IN A FLASH: Crews have begun removing heavy debris – including cars and a dumpster – thrown by a wall of water that rushed through downtown Ellicott City, Maryland Sunday afternoon; 1 person remains missing as the town deals with","missing_trapped_or_found_people","flood","2018 Maryland Floods"
"910807737847750656","UK disaster experts have been on the ground in Dominca to asses the damage after Hurricane Maria and find where where #UKaid is needed most","infrastructure_and_utility_damage","storm","2017 Hurricane Maria"
"910764274091483136","@katyperry can you tell me if the rumors are right? That you donated 500k USD for the victims of the Mexico Citys earthquake?","rescue_volunteering_or_donation_effort","earthquake","2017 Puebla Mexico Earthquake"
"27801","- To strengthen existing livelihood activities and provide capacity building on small-scale business for members from 53 community-based organizations.","not_humanitarian","disaster","disaster_events"
"542251608487108608","pls! Pray for all victims of typhoon! #RubyPH","not_related_or_irrelevant","storm","2014 Philippines Typhoon Hagupit"
"914207592683118594","U.S. Customs and Border Protection response and recovery efforts with @femaregion2 partners continue in Puerto Rico after #HurricaneMaria","rescue_volunteering_or_donation_effort","storm","2017 Hurricane Maria"
"1022422940321808384","OK now its personal. Ive just found out that Sue from church (were in St Pauls choir together) was hurt in the fire and is in hospital. Burns on arms and legs, but damage from smoke inhalation, worst. She nearly died. Lost her house, car and dog in the fires ὢ2 #Greecefires","injured_or_dead_people","wildfire","2018 Greece Wildfires"
"769913595433984000","#ItalyEarthquake #TerremotoItalia great effort of emergency services. Speed and full fprce, #Italy at its best","rescue_volunteering_or_donation_effort","earthquake","2016 Italy Earthquake"
"1167772117766746114","During a severe weather event, tree trimmings and yard waste can clog storm drains, which may result in flooding. Now is the time to bring these items to a safe spot near your home in case our city feels the impact of Hurricane Dorian.","other_relevant_information","storm","2019 Hurricane Dorian"
"910704919094624258","RT @BillKarins: I told cashier at grocery store about Mexico City earthquake. She said ever since that eclipse everything going crazy. I","not_humanitarian","earthquake","2017 Puebla Mexico Earthquake"
"4000","I would like to know if they came to rebuild Port-au-Prince, or did they come to develop the whole of Haiti.","not_humanitarian","disaster","disaster_events"
"1909","Committee bloc Sama ( cbs 18 ) in Delmas 18. We have sent many messgaes for help and we still haven't recieved anything. We need food, water and medication. we do not know who else to ask.","not_humanitarian","disaster","disaster_events"
"592827333356191745","Good move! https://t.co/0m7TxYXEBt","not_related_or_irrelevant","earthquake","2015 Nepal Earthquake"
"921719810966392833","Setting up for kung fu for Puerto Rico demonstration! #ymaa #ymaaboston #puertorico https://t.co/5HWy2BjuQc https://t.co/DVk2QcdF8A","not_humanitarian","storm","2017 Hurricane Maria"
"1066737416625623041","THANKS 2 1st Firefighters &amp; all that had humanity 2 help in any way-small caring acts of kindness can remind us that majority of us r different than him #ThankAFirstRedponder. #ActsofKindnessMatter. Many firefighters struggling 2 stop this fire while their homes were destroyed","rescue_volunteering_or_donation_effort","wildfire","2018 California Wildfires"
"592107163562086400","RT @TejshreeThapa: Small mercies: #NepalQuake not on school day, not on office day, not at night-time. It's not a lot but I'll take it.","sympathy_and_support","earthquake","2015 Nepal Earthquake"
"1167825145903251456","The tail end of #HurricaneDorian flooded parts of eastern Puerto Rico, today. Flooding is reported in Humacao. A student sent me this video of water inside his school. The school is Escuela Especializada en Bellas Artes de Humacao(EEBA)","other_relevant_information","storm","2019 Hurricane Dorian"
"3887","People who are located above Descaillets need shelter (tents) to protect the babies from light rain (outside), because they are sick. please help us","rescue_volunteering_or_donation_effort","disaster","disaster_events"
"721573581788827648","28 dead after earthquake in Ecuador https://t.co/y6I0bVRdVP #j2150bb https://t.co/WAhoXiBGfm","injured_or_dead_people","earthquake","2016 Ecuador Earthquake"
"1062715110530068482","CAMP FIRE LATEST: The fire has killed at least 48 and destroyed 7,700 homes. 100 National Guard troops will be helping teams already looking for remains in the states deadliest wildfire.","injured_or_dead_people","wildfire","2018 California Wildfires"
"1110489606078763008","Flood causes estimated $2.3 million damage to county roads  #omaha #nebraska #NE","infrastructure_and_utility_damage","flood","2019 Midwestern US Floods"
"901767328173629441","NEW VIDEO: A tornado was reported in NW Harris County near Barker Cypress. @ChristineDobbyn is on her way to the scene #HurricaneHarvey","other_relevant_information","storm","2017 Hurricane Harvey"
"17227","HANOI, Apr 5, 2002 (Xinhua via COMTEX) -- Fires that have been raging in Vietnam's U Minh Thuong National Park for the last 10 days destroyed more than 4,000 hectares (ha) of the country's virgin cajeput forest, the Vietnam News reported Friday.","not_humanitarian","disaster","disaster_events"
"516821248815280128","RT @baja_visitor: #Donate &amp; help #Baja &amp; #Cabo communities affected by #HurricaneOdile. $5 will go a long ways. Please retweet. http://t.co…","rescue_volunteering_or_donation_effort","storm","2014 Hurricane Odile Mexico"
"591976370441420802","Crazy how my friend left Nepal the day before. So happy to have Dolly back on this side but I hope her family gets through this tragedy.","sympathy_and_support","earthquake","2015 Nepal Earthquake"
"798761519219474432","I really feel for those people who lost their home in the earthquake #eqnz ὡ4","sympathy_and_support","earthquake","2016 Kaikoura Earthquake"
"1115714691853180929","Thank you for your prayers and partnering with us as our Iris Relief teams respond to the current crisis in Mozambique in the aftermath of Cyclone Idai  The situation is increasingly severe and the needs","rescue_volunteering_or_donation_effort","storm","2019 Cyclone Idai"
"906354634012459014","#SpecialNeeds shelters need NURSES in Florida. Please RT #irma #Irma2017","requests_or_needs","storm","2017 Hurricane Irma"
"721854119737167872","DONATE to #Ecuador Red Cross @CruzRojaEcuador @ammado fundraiser to help earthquake victims by clicking here  Thanks.","rescue_volunteering_or_donation_effort","earthquake","2016 Ecuador Earthquake"
"907848015905542146","Hurricane Irma damage: How to stay safe from tree, water damage in your home","infrastructure_and_utility_damage","storm","2017 Hurricane Irma"
"1040641926586806273","Just posted a photo @ Zeppolis - Italian Comfort Food","not_humanitarian","storm","2018 Hurricane Florence"
"901700886317195265","Hurricane Harvey: Second fatality amid warnings of 'catastrophic flooding' https://t.co/NNCmVs6Hwd https://t.co/Kfm0GITc3f","unknown_or_unclassified","storm","2017 Hurricane Harvey"
"1107604409461211137","Its time we put aside our political differences we are one Zimbabwe and at hard times like these lets unite and help the cyclone victims. Tell a friend to tell a friend #CycloneIdai","sympathy_and_support","storm","2019 Cyclone Idai"
"577789764344090624","RT @logcluster: Are you and your organisation planning to support the #Vanuatu response? This #map may be of help! #cyclonepam #tcpam http:…","rescue_volunteering_or_donation_effort","storm","2015 Cyclone Pam"
"1065413047915708418","In case nobody got the memo: The drought and climate change ARE seriously impacting California. With all the fires, the air quality is also really bad. This problem isnt expected to get better and large burnt areas can trigger flash floods. We are scared!","other_relevant_information","wildfire","2018 California Wildfires"
"573829130757738497","Sexy leather accessories @unaburke_design #premiereclasse #cfealumni #modernarmour #pfw #aw15 @Σ≤_ https://t.co/1Ayf0MmGuu","not_related_or_irrelevant","landslide","Landslides Worldwide"
"592760635513012224","@eoiktmnp I wnt 2 knw abt my frnd,Mahek agarwal.she is in npl ri8 now.I wnt 2 kno if she is alri8 nd whthr she is in India or Nepal.Plz","other_relevant_information","earthquake","2015 Nepal Earthquake"
"3423","s. v. p send the earthquake record for me","not_humanitarian","disaster","disaster_events"
"593229850187419649","#Nepal - I know this simple tweet isn't going to do anything but I am truly feeling with you. I just have no other words. #NepalEarthquake","not_related_or_irrelevant","earthquake","2015 Nepal Earthquake"
"1117834642260930563","Magar enters Mozambique! The fourth Indian Navy Ship Magar arrived at Beira today as part of India’s continuing assistance in tackling the aftermath of Cyclone Idai, ferrying over 250 tonnes of rice &amp; over 500 kg of medicines to support the affected people in Mozambique.","rescue_volunteering_or_donation_effort","storm","2019 Cyclone Idai"
"1040980544216084480","Daylight brings the amount of damage and needed cleanup into focus. #wcncflorence #wcnc #hurricianeflorence @ Wilmington, North Carolina","infrastructure_and_utility_damage","storm","2018 Hurricane Florence"
"576457532534738944","@CarlaHouston99 was impersonating me with her avatar, now Capt Pam Karel. This is NOT a pilot for American Airlines or a 99. BE YOU! #avgeek","not_related_or_irrelevant","storm","2015 Cyclone Pam"
"593358584416759808","RT @UNCERF: $15M allocation fm @UNCERF means that critical life-saving work can be scaled up immediately @ValerieAmos #NepalQuake http://t.…","rescue_volunteering_or_donation_effort","earthquake","2015 Nepal Earthquake"
"912384575078146048","Even major charities are struggling just to get needed supplies to Puerto Rico. Washington must help in several crucial ways.","requests_or_needs","storm","2017 Hurricane Maria"
"504831242001317888","RT @NapaCoRedCross: The @RedCross shelters in Napa and Vallejo remain open to assist those affected by the earthquake. #NapaQuake","rescue_volunteering_or_donation_effort","earthquake","2014 California Earthquake"
"16864","Besides rice crop losses, households reported that extreme heat and lack of moisture was damaging the cultivation of bananas, mangos, bamboo and jackfruit.","rescue_volunteering_or_donation_effort","disaster","disaster_events"
"913187645693485056","Jennifer Lopez And Marc Anthony Team Up For Hurricane Maria Relief Effort  via @DailyCaller","other_relevant_information","storm","2017 Hurricane Maria"
"913300254837149696","No agriculture means no food. Time 4 #agroecology /#permaculture 2 build resilience.","other_relevant_information","storm","2017 Hurricane Maria"
"19173","In addition, HOPE programs have helped to strengthen pediatric clinical care by procuring and installing equipment for obstetrics and neonatal intensive care units in four hospitals in regions affected by tsunami.","rescue_volunteering_or_donation_effort","disaster","disaster_events"
"1040555876862582785","RT @WLOS_13: More than 12,000 in shelters as Hurricane Florence lashes state","other_relevant_information","storm","2018 Hurricane Florence"
"930064975304966145","Iran-Iraq earthquake survivor: ’We could see the house collapsing’ – video report https://t.co/zB1LeJ7ssl https://t.co/No1bTErMuN","infrastructure_and_utility_damage","earthquake","2017 Iraq-Iran Earthquake"
"573844450826412032","Nothing's betterΣ∞å","not_related_or_irrelevant","landslide","Landslides Worldwide"
"541660005846380544","ë█╧@OPAPP_peace: Keep safe everyone. And keep praying for those affected by typhoon #RubyPH, and please extend whatever help we can.ë█¥","not_related_or_irrelevant","storm","2014 Philippines Typhoon Hagupit"
"76826462900068304","Basketball Hall of Fame escapes damage from Springfield tornado | masslive.com http://t.co/rtIT8ZK","other_relevant_information","tornado","2011 Joplin tornado"
"541649931711176705","RT @angelocorado: Ruby to Philippines be like: “WON'T YOU STAY WITH ME?” “HELL NOOO” #RubyPH ὤF","not_related_or_irrelevant","storm","2014 Philippines Typhoon Hagupit"
"1041999934927634432","Splish splash @StuyvesantPlaza #Guilderland both lanes #WesternAve closed #Florence #flooding. @WNYT","not_humanitarian","storm","2018 Hurricane Florence"
"512000973917548544","Chief defends Kashmir flood response: The top official in Indian-administered Kashmir defen... http://t.co/eqpzeafRB6 #news #socialmedia","other_relevant_information","flood","2014 Pakistan Floods"
"591920026841526273","#earthquake destroyed the heritage of #Nepal http://t.co/sLNM0L6M02","infrastructure_and_utility_damage","earthquake","2015 Nepal Earthquake"
"1039485476418330625","Sending all my love , thoughts and , prayers to the homeless and everyone else that’s preparing for Hurricane Florence Ὁ9ὤFἿD  #HurricaneFlorence","sympathy_and_support","storm","2018 Hurricane Florence"
"1042183085754769408","Can you recommend anyone for this #job? Shipping/Process Ope Material Handler -  #Manufacturing #Cary, NC #Hiring #CareerArc","not_humanitarian","storm","2018 Hurricane Florence"
"783890628878794752","Earlier CFdn called Promised to help Floridian in path of Hurricane Just got call again They say its more profitable to send aid to Haiti἞D἟9","other_relevant_information","storm","2016 Hurricane Matthew"
"907222812322123776","Irma is not kidding Businesses closed, sandbags in place on Hilton Head Island @wis10 and the conditions are picking up here","other_relevant_information","storm","2017 Hurricane Irma"
"908390124370702342","RT DeathAndTaxes: Trump, on victims of Hurricane Irma: ‘It was such a small number’","injured_or_dead_people","storm","2017 Hurricane Irma"
"26142","In Thachatchai, the 20 houses closest to the shore are wooden stilt houses.","infrastructure_and_utility_damage","disaster","disaster_events"
"919735783069642752","Fire Storm California â€“ Geoterrorism â€“ No Justice â€¦Â JUSTUS!!! https://t.co/xC0CPFsCYB https://t.co/XCvToIJp3a","unknown_or_unclassified","wildfire","2017 California Wildfires"
"783600726941372416","Devastation in Haiti after Hurricane Matthew pounds the country - The Washington Post: The true extent of the","other_relevant_information","storm","2016 Hurricane Matthew"
"909899948296228864","A Letter to Irma | @Mommymasters #Humor #Parenting | https://t.co/x3EzwzCwCz https://t.co/71YrwLl2y9","not_humanitarian","storm","2017 Hurricane Irma"
"1031105812075167744","@RealHughJackman Aadi, [19.08.18 14:27] Sir, Pls read and help , Im from Kerala in India our state have faced the most catastrophic flood known to me. Our cities and villages are flodded, thousands of people are stranded no food &amp; medicines. Help of any would save many life..","requests_or_needs","flood","2018 Kerala Floods"
"593156332485619712","RT @stephane: My birthday is tomorrow and people in Nepal need a gift more than I do, please read this and donate: https://t.co/D6HNZj2t9C …","rescue_volunteering_or_donation_effort","earthquake","2015 Nepal Earthquake"
"1110625159281442817","#Nebraska fires Tim MilesWelcome Husker fans to Hoiball","not_humanitarian","flood","2019 Midwestern US Floods"
"721667969504395264","@Real_Liam_Payne can I go to your house","not_related_or_irrelevant","earthquake","2016 Ecuador Earthquake"
"14903","From #wfsb mobile newsroom: Out of state power co. trucks head down CT highways. #SandyCT","other_relevant_information","disaster","disaster_events"
"1063242336564535296","Jesus, this photo of the destruction in #Paradise from the #CampFire Ὁ4 Death toll rises to 56 in Northern Californias Camp Fire; missing climb to 297  via @NBCNews","injured_or_dead_people","wildfire","2018 California Wildfires"
"907509383483023360","LATEST:  -#Irma death toll in US rises to 10 -Max sustained winds of 35 mph -Center about 95 miles SSW of Atlanta","injured_or_dead_people","storm","2017 Hurricane Irma"
"911677213652787200","family is without power &amp; gas.very limited food &amp; water.things are barely looking up.Jokes about #HurricaneMaria are heartless &amp;infuriating","other_relevant_information","storm","2017 Hurricane Maria"
"1062896805912834048","RT @KCRAEdieLambert: CHICO, Calif. (AP) - Sheriff says 8 more bodies found bringing death toll to 56 in Northern California wildfire; 130 s","injured_or_dead_people","wildfire","2018 California Wildfires"
"541505611922690049","Typhoon Hagupit knocks out power, uproots trees and sends more than 650,000 people into shelters in Philippines http://t.co/Til2strQv3","not_related_or_irrelevant","storm","2014 Philippines Typhoon Hagupit"
"1040003316544143361","Material for Indiana Jones (@ Family Dollar in Kissimmee, FL)","not_humanitarian","storm","2018 Hurricane Florence"
"592620186106200064","@bettyemma5 God to have mercy   https://t.co/dDTFPm9Rik","not_related_or_irrelevant","earthquake","2015 Nepal Earthquake"
"1041967933386379264","We certainly appreciate your generosity. Mr O’Brien here told me his grandson donated money from his piggy bank to buy supplies they brought to @wsbtv yesterday ❤️ Thank you. #Florence","rescue_volunteering_or_donation_effort","storm","2018 Hurricane Florence"
"6643","Can you send a tent to my address?","rescue_volunteering_or_donation_effort","disaster","disaster_events"
"19536","The second team, which will depart Kuala Lumpur at 1345 hours, brought medical supplies valued at RM100, 000 consisting of:","rescue_volunteering_or_donation_effort","disaster","disaster_events"
"21981","As a result of today's decisions, the World Bank Group will mobilize US$600 million in development financing for the third phase of the Promoting Basic Services (PBS III) program, which serves approximately 84 million people across Ethiopia, and is co-financed by the Government of Ethiopia, and other development partners such as the European Union, the UK Department for International Development, the African Development Bank, Italy, Austria and others.","other_relevant_information","disaster","disaster_events"
"1168217529929674753","If you plan to evacuate and must leave the county, don’t go north. #HurricaneDorian is still expected to go north, and you could get stuck in traffic on the interstate or run out of gas on your way north. Evacuate to a friend/family’s house or at county shelters, officials say","displaced_people_and_evacuations","storm","2019 Hurricane Dorian"
"910737270919122944","First aerial images emerge showing the damage to the island of Dominica after Hurricane #Maria","infrastructure_and_utility_damage","storm","2017 Hurricane Maria"
"1118080078997610496","To assist rural communities in #Mozambique with the respectful and dignified management of the dead in the aftermath of #CycloneIdai, our @ICRC forensics unit is distributing supplies including body bags &amp; grave markers amongst other essential tools.","rescue_volunteering_or_donation_effort","storm","2019 Cyclone Idai"
"910201716934574081","Damage from Irma at Our House. ὡ4 Atleast It's Property Damage that can be Fixed. #IrmaAWeekLater https://t.co/SvAUAI1Cdw","infrastructure_and_utility_damage","storm","2017 Hurricane Irma"
"1001208003285192704","Sgt. Eddison Hermond is missing after being swept away by historic flooding in Ellicott City, Maryland. Witnesses say he was trying to help a woman rescue her cat","missing_trapped_or_found_people","flood","2018 Maryland Floods"
"730851749091811328","RT @canadavisa_com: Our thoughts and prayers are with the more than 80,000 people evacuated from #FortMcMurray #Alberta #wildfire: /","sympathy_and_support","wildfire","2016 Canada Wildfires"
